314.732,5892.5147058824,99.6078431373,63,66.1372112172,1,50,15.1559607843,49.884,97,0,18.5508260818,4.7641053492,0.9689795918,0.9605102041,4.6593406593,OL - Not Ready,432.9296875,0.8515625,399.0004161899,432.953125,1.102375,10471,OL - Not Ready,119.8846597463,77.4901960784,446.4876470588,100,100,19.5,18.5013336444,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.6171875,9.8039215686,No Fault,On,No,0,1.0422
314.742,5904.5735294118,99.6078431373,63,66.1372112172,1,50,15.1704705882,49.864,97,0,18.5331502113,4.7647281569,0.9669387755,0.9615306122,4.6593406593,OL - Not Ready,433.2366071429,0.8515625,399.0004161899,433.0384375,1.102055,10473.2,OL - Not Ready,120,77.6470588235,443.17,100,100,19.5,18.5101715797,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.6171875,9.8039215686,No Fault,On,No,0,1.073
314.752,5916.6323529412,99.6078431373,63,66.1372112172,1,50,15.1849803922,49.844,97,0,18.5154743408,4.7653509646,0.9648979592,0.9625510204,4.6593406593,OL - Not Ready,433.6750637755,0.8515625,399.0004161899,433.465,1.100455,10484.2,OL - Not Ready,120.0800320128,77.6470588235,443.17,100,100,19.5,18.4994398012,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.6171875,9.8039215686,No Fault,On,No,0,1.0658
314.761,5940.75,99.6078431373,63,66.1372112172,1,50,15.214,49.826,97,0,18.4801225998,4.7659114915,0.9630612245,0.9634693878,4.6593406593,OL - Not Ready,434.0696747449,0.8515625,399.0004161899,433.84890625,1.099015,10494.1,OL - Not Ready,120.2240896359,77.5764705882,443.17,100,100,19.5,18.4801225998,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.6115625,9.8039215686,No Fault,On,No,0,1.0212
314.772,5940.75,99.6078431373,63,66.1372112172,1,50,15.214,49.804,97,0,18.4801225998,4.7668457031,0.96,0.965,4.6593406593,OL - Not Ready,434.5519770408,0.8515625,399.0004161899,434.318125,1.097255,10506.2,OL - Not Ready,120.400160064,77.4901960784,443.17,100,100,19.5,18.4565126871,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.6046875,9.7058823529,No Fault,On,No,0,1.0918
314.782,5958.7892156863,99.6078431373,63.3921568627,65.9283568659,1,50,15.2092941176,49.784,97,0,18.4506628157,4.7664794922,0.9606,0.9644,4.6593406593,OL - Not Ready,435.078125,0.8515625,399.0004161899,435.0859375,1.094375,10526,OL - Not Ready,120.5602240896,77.4117647059,443.17,100,100,19.5,18.4350491301,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.5984375,9.5424836601,No Fault,On,No,0,1.0284
314.791,5975.0245098039,99.6078431373,63.7450980392,65.6150753391,1,50,15.2050588235,49.766,97,0,18.4241490099,4.7659301758,0.9615,0.9635,4.6593406593,OL - Not Ready,435.33203125,0.8515625,399.0004161899,435.1254882813,1.0943300781,10527.75,OL - Not Ready,120.7843137255,77.3411764706,443.17,100,100,19.5,18.4050001502,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.5928125,9.3954248366,No Fault,On,No,0,1.104
314.800,5991.2598039216,99.6078431373,64.0980392157,65.3017938123,1,50,15.2008235294,49.748,97,0,18.3976352042,4.7653808594,0.9624,0.9626,4.6593406593,OL - Not Ready,435.6584821429,0.8515625,399.0004161899,435.4814453125,1.0939257813,10543.5,OL - Not Ready,120.8384043272,77.2549019608,442.5362068966,100,100,19.5,18.3987831199,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.5859375,9.2483660131,No Fault,On,No,0,1.0406
314.810,6009.2990196078,99.6078431373,64.4901960784,64.953703227,1,50,15.1961176471,49.728,97,0,18.3681754201,4.7647705078,0.9634,0.9616,4.6593406593,OL - Not Ready,436.0212053571,0.8515625,399.0004161899,435.876953125,1.0934765625,10561,OL - Not Ready,120.9736308316,77.3152337858,440.9517241379,100,100,19.5,18.3832405442,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.5859375,9.0196078431,No Fault,On,No,0,1.087
314.820,6032.75,99.6078431373,65,64.3967582904,1,50,15.19,49.708,97,0,18.3298777007,4.7637939453,0.965,0.96,4.6593406593,OL - Not Ready,436.3839285714,0.8515625,399.0004161899,436.2724609375,1.0930273438,10578.5,OL - Not Ready,121.108857336,77.3906485671,439.3672413793,100,100,19.5,18.3676979684,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.5859375,9.0196078431,No Fault,On,No,0,1.0548
314.831,6045.4308510638,99.6078431373,65,64.3967582904,1,50,15.1940851064,49.686,97,0,18.3017467408,4.7643188477,0.9645,0.9615,4.6593406593,OL - Not Ready,436.7829241071,0.8515625,399.0004161899,436.7075195313,1.0925332031,10597.75,OL - Not Ready,121.2576064909,77.4736048265,437.6243103448,100,100,19.5,18.350601135,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.5859375,9.0196078431,No Fault,On,No,0,1.052
314.854,6081.8882978723,99.6078431373,65,64.3967582904,1,50,15.2058297872,49.64,97,0,18.2208702312,4.7667333984,0.9622,0.9684,4.6593406593,OL - Not Ready,437.6171875,0.8515625,399.0004161899,437.6171875,1.0915,10638,OL - Not Ready,121.568627451,77.6470588235,433.98,100,100,19.5,18.3148532107,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.5859375,9.0196078431,No Fault,On,No,0,1.079
314.854,6081.8882978723,99.6078431373,65,64.3967582904,1,50,15.214,49.64,97,0,18.1646083115,4.7667333984,0.9622,0.9684,4.6593406593,OL - Not Ready,437.6171875,0.8515625,399.0004161899,437.6171875,1.0915,10638,OL - Not Ready,121.568627451,77.6470588235,433.98,100,100,19.5,18.3148532107,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.5859375,9.0196078431,No Fault,On,No,0,1.0274
314.861,6107.25,99.6078431373,65,64.3967582904,1,50,15.2094042553,49.626,97,0,18.1962556414,4.7690429688,0.96,0.975,4.6593406593,OL - Not Ready,438.328125,0.8515625,399.0004161899,438.2126736111,1.0885347222,10602.8055555556,OL - Not Ready,121.1764705882,77.589869281,436.4416666667,100,100,19.5,18.2848042309,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.5813802083,9.0196078431,No Fault,On,No,0,1.1134
314.872,6109.6029411765,99.6078431373,65.0392156863,64.3967582904,1,50,15.2110980392,49.604,97,0,18.1634299202,4.7686230469,0.9604,0.9738,4.6593406593,OL - Not Ready,440.6640625,0.8515625,399.0004161899,440.6796875,1.07625,10457,OL - Not Ready,120.5602240896,77.5,440.31,100,100,19.5,18.2375844054,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.57421875,8.9580930411,No Fault,On,No,0,1.0338
314.880,6119.0147058824,99.6078431373,65.1960784314,64.4431703684,1,50,15.1994901961,49.588,97,0,18.1587163547,4.7688671875,0.9608,0.9734,4.6593406593,OL - Not Ready,440.2578125,0.8515625,399.0004161899,439.8289930556,1.0804861111,10507.2777777778,OL - Not Ready,120.1120448179,77.4346405229,443.1233333333,100,100,19.5,18.2032427142,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.5690104167,8.8965782391,No Fault,On,No,0,1.0956
314.891,6131.9558823529,99.6078431373,65.4117647059,64.5708035831,1,50,15.1835294118,49.566,97,0,18.1522352022,4.7683837891,0.963,0.969,4.6593406593,OL - Not Ready,441.04140625,0.8515625,399.0004161899,440.73328125,1.0763175,10457.28,OL - Not Ready,119.2156862745,77.3447712418,448.75,100,100,19.5,18.1345593317,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.5618489583,8.8119953864,No Fault,On,No,0,1.0416
314.900,6142.5441176471,99.6078431373,65.5882352941,64.6752307587,1,50,15.1704705882,49.548,97,0,18.1469324411,4.7679882813,0.9648,0.9654,4.6593406593,OL - Not Ready,441.5265625,0.8515625,399.0004161899,441.215625,1.076925,10459.8,OL - Not Ready,119.2156862745,77.2549019608,448.75,100,100,19.5,18.1345593317,83.9215686275,88.2352941176,33,0,0,0,0,160.5546875,67.5546875,8.7427912341,No Fault,On,No,0,1.0718
314.911,6167.25,99.6078431373,66,64.8028639733,1,50,15.14,49.526,97,0,18.1345593317,4.7675048828,0.967,0.961,4.6276923077,OL - Not Ready,442.11953125,0.8515625,399.0004161899,441.80515625,1.0776675,10462.88,OL - Not Ready,119.2156862745,77.2549019608,448.75,100.06,100,18.75,18.1345593317,83.9215686275,88.2352941176,33,0,0,0,0,160.65171875,67.5546875,8.6274509804,No Fault,On,No,0,1.0648
